index,image_path,dice,iou
50,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_16.tif,0.646309494972229,0.47744256258010864
51,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_17.tif,0.6375042200088501,0.46789446473121643
52,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_18.tif,0.6402382254600525,0.47084587812423706
53,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_19.tif,0.3491271734237671,0.21148036420345306
54,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_2.tif,9.049773708191822e-10,9.049773708191822e-10
55,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_20.tif,0.5013824701309204,0.33456334471702576
56,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_21.tif,1.821493622600201e-09,1.821493622600201e-09
57,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_22.tif,8.718396005136242e-10,8.718396005136242e-10
58,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_23.tif,6.993006729238971e-10,6.993006729238971e-10
59,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_24.tif,2.092050310764648e-09,2.092050310764648e-09
60,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_3.tif,5.998800345352606e-10,5.998800345352606e-10
61,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_4.tif,1.1494253326915782e-09,1.1494253326915782e-09
62,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_5.tif,6.410256214728349e-10,6.410256214728349e-10
63,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_6.tif,5.025125870972147e-10,5.025125870972147e-10
64,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_7.tif,5.800463998006933e-10,5.800463998006933e-10
65,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_8.tif,4.091653127424877e-10,4.091653127424877e-10
66,../data/raw/kaggle_3m\TCGA_CS_6665_20010817\TCGA_CS_6665_20010817_9.tif,9.242144272114672e-10,9.242144272114672e-10
67,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_1.tif,8.960573394389826e-10,8.960573394389826e-10
68,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_10.tif,9.191176708611692e-10,9.191176708611692e-10
69,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_11.tif,9.107468113001005e-10,9.107468113001005e-10
70,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_12.tif,1.2165449758683167e-09,1.2165449758683167e-09
71,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_13.tif,6.1349694213674866e-09,6.1349694213674866e-09
72,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_14.tif,6.493506621296774e-09,6.493506621296774e-09
73,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_15.tif,1.0,1.0
74,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_16.tif,1.7543859698321285e-08,1.7543859698321285e-08
75,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_17.tif,0.6666666865348816,0.5
76,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_18.tif,0.7688720226287842,0.6245265007019043
77,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_19.tif,0.6991832256317139,0.537495493888855
78,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_2.tif,1.2484394629197482e-09,1.2484394629197482e-09
79,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_20.tif,0.3191757798194885,0.18989242613315582
80,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_21.tif,0.3185504674911499,0.18944992125034332
81,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_22.tif,0.3037625253200531,0.17908017337322235
82,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_23.tif,0.3362369239330292,0.20209424197673798
83,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_24.tif,0.30343925952911377,0.1788555234670639
84,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_25.tif,0.29231125116348267,0.1711736023426056
85,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_26.tif,0.19108964502811432,0.10563798248767853
86,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_27.tif,0.1787584125995636,0.09815195202827454
87,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_28.tif,0.26526132225990295,0.15291139483451843
88,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_29.tif,0.5509472489356995,0.3802120089530945
89,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_3.tif,1.4285713723083404e-09,1.4285713723083404e-09
90,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_30.tif,0.739130437374115,0.5862069129943848
91,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_31.tif,0.11538463085889816,0.061224497854709625
92,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_32.tif,9.523809296752006e-09,9.523809296752006e-09
93,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_33.tif,9.225092356679454e-10,9.225092356679454e-10
94,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_34.tif,6.973500665807819e-10,6.973500665807819e-10
95,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_35.tif,3.003002957413514e-09,3.003002957413514e-09
96,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_36.tif,1.0,1.0
97,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_4.tif,1.694915208183545e-09,1.694915208183545e-09
98,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_5.tif,2.531645559855633e-09,2.531645559855633e-09
99,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_6.tif,2.450980307600048e-09,2.450980307600048e-09
100,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_7.tif,6.250000073038109e-09,6.250000073038109e-09
101,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_8.tif,6.944444574941144e-09,6.944444574941144e-09
102,../data/raw/kaggle_3m\TCGA_DU_5871_19941206\TCGA_DU_5871_19941206_9.tif,3.38983041636709e-09,3.38983041636709e-09
103,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_1.tif,1.0,1.0
104,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_10.tif,1.7391303952507542e-09,1.7391303952507542e-09
105,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_11.tif,1.0384215709535738e-09,1.0384215709535738e-09
106,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_12.tif,0.16888481378555298,0.09223057329654694
107,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_13.tif,0.24674741923809052,0.14073695242404938
108,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_14.tif,0.014054055325686932,0.007076756097376347
109,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_15.tif,0.16989777982234955,0.09283512830734253
110,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_16.tif,0.014670982025563717,0.007389697711914778
111,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_17.tif,0.010860342532396317,0.005459818989038467
112,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_18.tif,0.017665797844529152,0.008911614306271076
113,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_19.tif,0.037766169756650925,0.01924651861190796
114,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_2.tif,1.0256410165609964e-09,1.0256410165609964e-09
115,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_20.tif,0.049159448593854904,0.02519911155104637
116,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_21.tif,0.23932337760925293,0.13592693209648132
117,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_22.tif,0.26436421275138855,0.15231548249721527
118,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_23.tif,0.2456328421831131,0.1400122195482254
119,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_24.tif,0.3463314473628998,0.2094321995973587
120,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_25.tif,0.12729063630104065,0.0679713785648346
121,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_26.tif,0.35309502482414246,0.21439915895462036
122,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_27.tif,0.4178082048892975,0.26406925916671753
123,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_28.tif,0.3071613311767578,0.18144750595092773
124,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_29.tif,1.587301667882457e-08,1.587301667882457e-08
125,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_3.tif,5.175983530669725e-10,5.175983530669725e-10
126,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_30.tif,4.975124312522894e-09,4.975124312522894e-09
127,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_31.tif,2.173912960756752e-08,2.173912960756752e-08
128,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_32.tif,9.28505106134736e-10,9.28505106134736e-10
129,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_33.tif,2.3435670071236814e-10,2.3435670071236814e-10
130,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_34.tif,5.31349630961131e-10,5.31349630961131e-10
131,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_35.tif,1.0,1.0
132,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_36.tif,1.0,1.0
133,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_4.tif,4.5167117268540835e-10,4.5167117268540835e-10
134,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_5.tif,6.497725690834955e-10,6.497725690834955e-10
135,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_6.tif,1.3333333326315255e-09,1.3333333326315255e-09
136,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_7.tif,2.4752475624723047e-09,2.4752475624723047e-09
137,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_8.tif,5.5248619013070766e-09,5.5248619013070766e-09
138,../data/raw/kaggle_3m\TCGA_DU_7018_19911220\TCGA_DU_7018_19911220_9.tif,2.9411764135289786e-09,2.9411764135289786e-09
139,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_1.tif,3.408316406883216e-10,3.408316406883216e-10
140,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_10.tif,1.7574692812161175e-09,1.7574692812161175e-09
141,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_11.tif,1.5082955995282532e-09,1.5082955995282532e-09
142,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_12.tif,1.426533557946641e-09,1.426533557946641e-09
143,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_13.tif,2.1881838563331257e-09,2.1881838563331257e-09
144,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_14.tif,2.07039341226789e-09,2.07039341226789e-09
145,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_15.tif,2.71739120094594e-09,2.71739120094594e-09
146,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_16.tif,1.6666663782416435e-07,1.6666663782416435e-07
147,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_17.tif,4.464285829897108e-09,4.464285829897108e-09
148,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_18.tif,0.3876262605190277,0.24040719866752625
149,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_19.tif,0.28169015049934387,0.16393442451953888
150,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_2.tif,3.1387320520437356e-10,3.1387320520437356e-10
151,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_20.tif,0.3058454990386963,0.1805298775434494
152,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_21.tif,0.3237133324146271,0.19311334192752838
153,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_22.tif,0.3185044825077057,0.18941739201545715
154,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_23.tif,0.30563515424728394,0.18038330972194672
155,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_24.tif,0.22770990431308746,0.12848342955112457
156,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_25.tif,0.18239906430244446,0.10035154968500137
157,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_26.tif,0.2084757387638092,0.11636780202388763
158,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_27.tif,0.3224489688873291,0.19221411645412445
159,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_28.tif,0.1270536631345749,0.06783625483512878
160,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_29.tif,3.039513751801337e-09,3.039513751801337e-09
161,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_3.tif,3.3523298026416626e-10,3.3523298026416626e-10
162,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_30.tif,2.2624433437812286e-09,2.2624433437812286e-09
163,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_31.tif,3.4843206098145174e-09,3.4843206098145174e-09
164,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_32.tif,1.0695186958287195e-09,1.0695186958287195e-09
165,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_33.tif,6.281407061159427e-10,6.281407061159427e-10
166,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_34.tif,1.0,1.0
167,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_35.tif,1.0,1.0
168,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_4.tif,4.703669120864618e-10,4.703669120864618e-10
169,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_5.tif,7.674597068962896e-10,7.674597068962896e-10
170,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_6.tif,9.920635424265356e-10,9.920635424265356e-10
171,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_7.tif,9.09918085323369e-10,9.09918085323369e-10
172,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_8.tif,1.3280212485256015e-09,1.3280212485256015e-09
173,../data/raw/kaggle_3m\TCGA_DU_7301_19911112\TCGA_DU_7301_19911112_9.tif,1.650165004640769e-09,1.650165004640769e-09
174,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_1.tif,9.33706778560861e-10,9.33706778560861e-10
175,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_10.tif,9.99999087980541e-07,9.99999087980541e-07
176,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_11.tif,1.3386880493015951e-09,1.3386880493015951e-09
177,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_12.tif,1.414427130974616e-09,1.414427130974616e-09
178,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_13.tif,5.85480108838965e-10,5.85480108838965e-10
179,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_14.tif,6.249999962015806e-10,6.249999962015806e-10
180,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_15.tif,0.0648481696844101,0.033510636538267136
181,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_16.tif,6.662225215947615e-10,6.662225215947615e-10
182,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_17.tif,1.0834235730783348e-09,1.0834235730783348e-09
183,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_18.tif,1.587301623473536e-09,1.587301623473536e-09
184,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_19.tif,1.3966480194582687e-09,1.3966480194582687e-09
185,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_2.tif,1.5384615803526458e-09,1.5384615803526458e-09
186,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_20.tif,1.0,1.0
187,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_21.tif,7.299270077254505e-09,7.299270077254505e-09
188,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_22.tif,1.4204545317753059e-09,1.4204545317753059e-09
189,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_23.tif,1.0952903028993433e-09,1.0952903028993433e-09
190,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_24.tif,1.897533241645988e-09,1.897533241645988e-09
191,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_25.tif,1.5649451734489617e-09,1.5649451734489617e-09
192,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_26.tif,8.849557531220853e-09,8.849557531220853e-09
193,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_27.tif,1.8018018188570295e-09,1.8018018188570295e-09
194,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_28.tif,1.597444065914999e-09,1.597444065914999e-09
195,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_29.tif,1.7574692812161175e-09,1.7574692812161175e-09
196,../data/raw/kaggle_3m\TCGA_DU_8162_19961029\TCGA_DU_8162_19961029_3.tif,1.1520737697168215e-09,1.1520737697168215e-09
