index,patient_id,image_path,dice,iou
307,TCGA_FG_6692_20020606,../data/raw/kaggle_3m\TCGA_FG_6692_20020606\TCGA_FG_6692_20020606_9.tif,1.0,1.0
308,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_1.tif,1.0,1.0
309,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_10.tif,1.0,1.0
310,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_11.tif,1.0,1.0
311,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_12.tif,1.0,1.0
312,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_13.tif,1.0,1.0
313,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_14.tif,0.0028985508251935244,0.0028985508251935244
314,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_15.tif,0.0015384615398943424,0.0015384615398943424
315,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_16.tif,0.0011918951058760285,0.0011918951058760285
316,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_17.tif,0.0008826125413179398,0.0008826125413179398
317,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_18.tif,0.0005630630766972899,0.0005630630766972899
318,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_19.tif,0.4438912272453308,0.2854330837726593
319,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_2.tif,1.0,1.0
320,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_20.tif,0.33682432770729065,0.20268075168132782
321,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_21.tif,0.3289349675178528,0.19699248671531677
322,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_22.tif,0.44879627227783203,0.2894858717918396
323,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_23.tif,0.7791345715522766,0.6382608413696289
324,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_24.tif,0.5733640789985657,0.4020202159881592
325,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_25.tif,0.6525956988334656,0.4844357967376709
326,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_26.tif,0.8634763956069946,0.7598019242286682
327,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_27.tif,0.865770161151886,0.7633620500564575
328,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_28.tif,0.8862088322639465,0.7957208156585693
329,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_29.tif,0.6611161231994629,0.49395161867141724
330,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_3.tif,1.0,1.0
331,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_30.tif,0.36202532052993774,0.2222222238779068
332,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_31.tif,0.2467532455921173,0.14705882966518402
333,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_32.tif,1.0,1.0
334,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_33.tif,1.0,1.0
335,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_34.tif,1.0,1.0
336,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_35.tif,1.0,1.0
337,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_36.tif,1.0,1.0
338,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_37.tif,1.0,1.0
339,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_38.tif,1.0,1.0
340,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_39.tif,1.0,1.0
341,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_4.tif,1.0,1.0
342,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_40.tif,1.0,1.0
343,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_41.tif,1.0,1.0
344,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_42.tif,1.0,1.0
345,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_43.tif,1.0,1.0
346,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_44.tif,1.0,1.0
347,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_45.tif,1.0,1.0
348,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_46.tif,1.0,1.0
349,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_47.tif,1.0,1.0
350,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_48.tif,1.0,1.0
351,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_49.tif,1.0,1.0
352,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_5.tif,1.0,1.0
353,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_50.tif,1.0,1.0
354,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_51.tif,1.0,1.0
355,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_6.tif,1.0,1.0
356,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_7.tif,1.0,1.0
357,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_8.tif,1.0,1.0
358,TCGA_FG_7637_20000922,../data/raw/kaggle_3m\TCGA_FG_7637_20000922\TCGA_FG_7637_20000922_9.tif,1.0,1.0
359,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_1.tif,1.0,1.0
360,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_10.tif,1.0,1.0
361,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_11.tif,1.0,1.0
362,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_12.tif,1.0,1.0
363,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_13.tif,1.0,1.0
364,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_14.tif,1.0,1.0
365,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_15.tif,0.023255813866853714,0.023255813866853714
366,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_16.tif,0.0045045046135783195,0.0045045046135783195
367,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_17.tif,0.7255995273590088,0.569553792476654
368,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_18.tif,0.7228029370307922,0.5660606026649475
369,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_19.tif,0.6071231365203857,0.4359889030456543
370,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_2.tif,1.0,1.0
371,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_20.tif,0.8291311264038086,0.7081815004348755
372,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_21.tif,0.8494841456413269,0.7383925914764404
373,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_22.tif,0.8881087303161621,0.7987779974937439
374,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_23.tif,0.8432905077934265,0.7290862202644348
375,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_24.tif,0.9037181735038757,0.8243693709373474
376,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_25.tif,0.9207991361618042,0.8532392978668213
377,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_26.tif,0.8685112595558167,0.7676088213920593
378,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_27.tif,0.903444766998291,0.8239140510559082
379,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_28.tif,0.9095470309257507,0.8341220021247864
380,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_29.tif,0.841993510723114,0.7271393537521362
381,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_3.tif,1.0,1.0
382,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_30.tif,0.7707353830337524,0.6270350217819214
383,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_31.tif,0.7953986525535583,0.6603498458862305
384,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_32.tif,0.8191424608230591,0.6937370896339417
385,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_33.tif,0.645549476146698,0.4767013192176819
386,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_34.tif,0.9215478301048279,0.8545454740524292
387,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_35.tif,0.8156976699829102,0.688910722732544
388,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_36.tif,0.6540084481239319,0.48750001192092896
389,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_37.tif,1.0,1.0
390,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_38.tif,1.0,1.0
391,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_39.tif,1.0,1.0
392,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_4.tif,1.0,1.0
393,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_40.tif,1.0,1.0
394,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_41.tif,1.0,1.0
395,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_42.tif,1.0,1.0
396,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_43.tif,1.0,1.0
397,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_44.tif,1.0,1.0
398,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_45.tif,1.0,1.0
399,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_46.tif,1.0,1.0
400,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_47.tif,1.0,1.0
401,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_48.tif,1.0,1.0
402,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_49.tif,1.0,1.0
403,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_5.tif,1.0,1.0
404,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_50.tif,1.0,1.0
405,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_51.tif,1.0,1.0
406,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_52.tif,1.0,1.0
407,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_53.tif,1.0,1.0
408,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_54.tif,1.0,1.0
409,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_55.tif,1.0,1.0
410,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_56.tif,1.0,1.0
411,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_57.tif,1.0,1.0
412,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_58.tif,1.0,1.0
413,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_59.tif,1.0,1.0
414,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_6.tif,1.0,1.0
415,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_60.tif,1.0,1.0
416,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_7.tif,1.0,1.0
417,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_8.tif,1.0,1.0
418,TCGA_FG_8189_20030516,../data/raw/kaggle_3m\TCGA_FG_8189_20030516\TCGA_FG_8189_20030516_9.tif,1.0,1.0
419,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_1.tif,1.0,1.0
420,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_10.tif,0.898987352848053,0.8165517449378967
421,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_11.tif,0.7678825259208679,0.62336665391922
422,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_12.tif,0.7390710115432739,0.5865800976753235
423,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_13.tif,1.0,1.0
424,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_14.tif,1.0,1.0
425,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_15.tif,1.0,1.0
426,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_16.tif,1.0,1.0
427,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_17.tif,1.0,1.0
428,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_18.tif,1.0,1.0
429,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_19.tif,1.0,1.0
430,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_2.tif,1.0,1.0
431,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_20.tif,1.0,1.0
432,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_3.tif,0.25,0.25
433,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_4.tif,0.009708737954497337,0.009708737954497337
434,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_5.tif,1.0,1.0
435,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_6.tif,0.004081632476300001,0.004081632476300001
436,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_7.tif,0.5527496933937073,0.38217052817344666
437,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_8.tif,0.6825131773948669,0.5181434750556946
438,TCGA_HT_7602_19951103,../data/raw/kaggle_3m\TCGA_HT_7602_19951103\TCGA_HT_7602_19951103_9.tif,0.8454169631004333,0.732277512550354
439,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_1.tif,1.0,1.0
440,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_10.tif,1.0,1.0
441,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_11.tif,0.0015128592494875193,0.0015128592494875193
442,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_12.tif,0.4136577844619751,0.2611275911331177
443,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_13.tif,0.6385751366615295,0.4693877696990967
444,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_14.tif,0.6420671939849854,0.47290948033332825
445,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_15.tif,0.5837934017181396,0.4123051166534424
446,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_16.tif,0.372821569442749,0.22921977937221527
447,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_17.tif,0.3354114592075348,0.20158356428146362
448,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_18.tif,0.3398609161376953,0.20480599999427795
449,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_19.tif,0.08977504819631577,0.047099120914936066
450,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_2.tif,1.0,1.0
451,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_20.tif,0.8475533127784729,0.7354670166969299
452,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_21.tif,0.6353132128715515,0.46560847759246826
453,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_22.tif,0.5549145936965942,0.38409578800201416
454,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_23.tif,0.5089219212532043,0.34147557616233826
455,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_24.tif,0.711277186870575,0.5521601438522339
456,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_25.tif,1.0,1.0
457,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_26.tif,1.0,1.0
458,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_27.tif,1.0,1.0
459,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_28.tif,1.0,1.0
460,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_3.tif,1.0,1.0
461,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_4.tif,1.0,1.0
462,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_5.tif,1.0,1.0
463,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_6.tif,1.0,1.0
464,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_7.tif,1.0,1.0
465,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_8.tif,1.0,1.0
466,TCGA_HT_7608_19940304,../data/raw/kaggle_3m\TCGA_HT_7608_19940304\TCGA_HT_7608_19940304_9.tif,1.0,1.0
467,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_1.tif,1.0,1.0
468,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_10.tif,1.0,1.0
469,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_11.tif,1.0,1.0
470,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_12.tif,1.0,1.0
471,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_13.tif,1.0,1.0
472,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_14.tif,0.0016863406635820866,0.0016863406635820866
473,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_15.tif,0.6679911613464355,0.501656711101532
474,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_16.tif,0.7500961422920227,0.600246012210846
475,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_17.tif,0.7721490263938904,0.6289308071136475
476,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_18.tif,0.8692007660865784,0.7687004208564758
477,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_19.tif,0.7988680005073547,0.6651344299316406
478,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_2.tif,1.0,1.0
479,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_20.tif,0.8179453611373901,0.6920068264007568
480,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_21.tif,0.8968576192855835,0.81302809715271
481,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_22.tif,0.8642870187759399,0.7610474824905396
482,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_23.tif,0.9099334478378296,0.8347864151000977
483,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_24.tif,0.7966833114624023,0.6621366739273071
484,TCGA_HT_7616_19940813,../data/raw/kaggle_3m\TCGA_HT_7616_19940813\TCGA_HT_7616_19940813_25.tif,0.9065104126930237,0.8290476202964783
